Reachability,Admin Status,Device Name,IP Address,DNS Name,Device Type,Last Inventory Collection Status,Last Successful Collection Time,Software Version,Location,Creation Timestamp,Serial Number
REACHABLE,Managed,CRB-TMPL-EN1-C506Z,114.1.200.231,114.1.200.231,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:15:32 PM UTC",7.3.2,03IND064 TEMPEL_TB WEST JAVA,"April 13, 2022 4:51:14 PM UTC",FOC2551P4XU
REACHABLE,Managed,CRB-TPRV-AN1-C5504,114.1.201.12,114.1.201.12,Cisco NCS 5504,Completed,"July 20, 2022 10:13:47 PM UTC",7.3.2,03CRN015 TUPAREV WEST JAVA,"December 3, 2021 8:19:52 PM UTC",FOX2446P3SG
REACHABLE,Managed,CRB-TRIK-EN1-C506Z,114.1.200.186,114.1.200.186,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:11:10 PM UTC",7.3.2,03KNG154 TARIKOLOT_KNG WEST JAVA,"January 24, 2022 5:04:37 PM UTC",FOC2542NBPE
REACHABLE,Managed,CRB-TRKL-EN1-C55A2,114.1.200.85,114.1.200.85,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:02:03 PM UTC",7.3.1,03CRN045 - TARIFKOLOT - KUNINGAN - WEST JAVA,"April 30, 2021 6:12:37 PM UTC",FOC2502R0TP
REACHABLE,Managed,CRB-TRSM-EN1-C506Z,114.1.201.116,114.1.201.116,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:14:15 PM UTC",7.3.2,03CRN032 TRUSMI WEST JAVA,"March 3, 2022 8:32:32 PM UTC",FOC2503PGCS
REACHABLE,Managed,CRB-TSLG-EN1-C516Z,114.1.200.173,114.1.200.173,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:09:35 PM UTC",7.3.1,03IND049 TUGU_SLIYEG_TB WEST JAVA,"October 23, 2021 6:36:58 PM UTC",FOC2536N3T0
REACHABLE,Managed,CRB-TTNI-EN1-C506Z,114.1.201.117,114.1.201.117,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:14:01 PM UTC",7.3.2,03CRN061 TENGAH_TANI WEST JAVA,"March 3, 2022 8:34:06 PM UTC",FOC2551N3XK
REACHABLE,Managed,CRB-TUKC-EN1-C506Z,114.1.200.195,114.1.200.195,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:11:07 PM UTC",7.3.2,03CRN179_TUK_CRN CIREBON WEST JAVA,"January 15, 2022 3:46:46 PM UTC",FOC2542NBRH
REACHABLE,Managed,CRB-WDSR-EN1-C516Z,114.1.200.220,114.1.200.220,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:15:44 PM UTC",7.3.27,03IND028 WIDASARI_TB WEST JAVA,"April 20, 2022 2:17:31 PM UTC",FOC2611N7R1
REACHABLE,Managed,CRB-WLZM-EN1-C516Z,114.1.200.245,114.1.200.245,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:12:58 PM UTC",7.5.2,03KNG016 WALED_AZIMUT_TB WEST JAVA,"February 11, 2022 3:35:19 PM UTC",FOC2615KZ12
REACHABLE,Managed,CRB-WNSR-EN1-C516Z,114.1.200.237,114.1.200.237,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:17:38 PM UTC",7.5.2,03IND090 WANASARI_CRB WEST JAVA,"May 26, 2022 11:00:48 AM UTC",FOC2615KZ5Y
REACHABLE,Managed,CRB-WRGN-EN1-C516Z,114.1.200.166,114.1.200.166,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:09:15 PM UTC",7.3.1,03MJL118_WARINGIN_MJL_TB CIREBON WEST JAVA,"October 20, 2021 4:11:32 PM UTC",FOC2535N93N
REACHABLE,Managed,CRB-WRJY-EN1-C516Z,114.1.200.109,114.1.200.109,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:02:38 PM UTC",7.3.1,03CRN037 WARUJAYA,"June 4, 2021 4:23:26 PM UTC",FOC2506P4Q3
REACHABLE,Managed,CRB-WRKW-EN1-C516Z,114.1.200.204,114.1.200.204,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:13:40 PM UTC",7.5.2,03CRN152 WARUKAWUNG_CRN_PL WEST JAVA,"March 3, 2022 5:31:59 AM UTC",FOC2615KZAM
REACHABLE,Managed,hkg-megai-nap-asr9006,114.0.87.13,114.0.87.13,Cisco ASR 9006 Router,Completed,"May 27, 2022 3:18:35 AM UTC",7.3.2,"""Mega -I Advantage Rack# A0601 at 13/F, Room 1303~1304 Mega-I, 1 On Yip Street Chai Wan HK""","June 5, 2021 7:35:55 AM UTC",FOX2224PB7Y
REACHABLE,Managed,JBI-SSD-P-NCS5K,114.0.8.130,114.0.8.130,Cisco NCS 5508,Completed,"February 10, 2022 6:27:08 PM UTC",7.2.2,09JBI001 MSC Jambi,"June 5, 2021 6:43:52 AM UTC",FGE21111QNS
REACHABLE,Managed,jkt-anc-dia-asr9922,114.0.124.248,114.0.124.248,Cisco ASR 9922 Router,Completed with Warning,"June 8, 2022 2:56:16 PM UTC",7.1.3,"""01JKU007 - Jakarta Ancol""","November 26, 2019 3:08:10 AM UTC",FOX2246P2Q8
REACHABLE,Managed,jkt-anc-inixrs2-asr1k.indosatooredoo.com,10.137.43.101,10.137.43.101,Cisco ASR 1002-HX Router,Completed,"June 8, 2022 2:41:37 PM UTC",16.6.5,01JKU007 - Jakarta Ancol,"June 8, 2022 8:19:24 AM UTC",FXS2216Q16X
REACHABLE,Managed,jkt-anc-nap-asr9006,114.0.124.237,114.0.124.237,Cisco ASR 9006 Router,Completed with Warning,"May 27, 2022 3:17:17 AM UTC",7.3.2,"""01JKU007 - Ancol""","July 6, 2020 8:54:26 AM UTC",FOX2338P3UN
REACHABLE,Managed,jkt-anc-nix-asr9006,114.0.124.242,114.0.124.242,Cisco ASR 9006 Router,Completed,"June 23, 2022 6:39:36 AM UTC",7.3.2,01JKU007 - Jakarta Ancol,"July 6, 2021 7:49:25 AM UTC",FOX2302PH3E
REACHABLE,Managed,JKT-ANC-P-NCS5K,114.0.8.35,114.0.8.35,Cisco NCS 5508,Completed,"February 17, 2022 5:25:28 AM UTC",7.3.2,01JKU007 - Jakarta Ancol,"November 26, 2019 3:08:10 AM UTC",FGE22144D2N
REACHABLE,Managed,jkt-anc-rr2-vrr-inp,114.0.0.84,114.0.0.84,Cisco IOS XRv 9000 Router,Completed with Warning,,7.2.2,01JKU007 Jakarta Ancol,"November 26, 2019 3:08:10 AM UTC",FCH2222V0NN
REACHABLE,Managed,jkt-anc-rr4-vrr-inp,114.0.124.250,114.0.124.250,Cisco IOS XRv 9000 Router,Completed with Warning,"February 17, 2022 4:35:18 AM UTC",7.5.2,Kppti-Jakarta,"November 26, 2019 3:08:10 AM UTC",FCH2222V0JA
REACHABLE,Managed,jkt-kpi-dia-asr9912,114.0.124.252,114.0.124.252,Cisco ASR 9912 Router,Completed with Warning,"June 27, 2022 8:19:07 AM UTC",6.3.3[Default],01JKP218 - KPPTI Lt.6,"June 5, 2021 8:52:56 AM UTC",FOX2226PBUY
REACHABLE,Managed,jkt-kpi-inixrs1-asr1k.indosatooredoo.com,10.137.32.252,10.137.32.252,Cisco ASR 1002-HX Router,Completed,"July 7, 2022 6:54:24 AM UTC",16.6.5,Jakarta KPPTI,"July 9, 2021 8:07:14 AM UTC",FXS2213Q0XW
REACHABLE,Managed,jkt-kpi-nap-asr9006,114.0.124.236,114.0.124.236,Cisco ASR 9006 Router,Completed with Warning,"May 27, 2022 3:18:45 AM UTC",7.5.2,"""01JKP218 - Jakarta KPPTI""","December 10, 2019 6:02:31 PM UTC",FOX2338P3UY
REACHABLE,Managed,jkt-kpi-nix-asr9006,114.0.124.235,114.0.124.235,Cisco ASR 9006 Router,Completed,"May 27, 2022 3:15:33 AM UTC",7.3.2,01JKP218 - Jakarta KPPTI,"July 6, 2020 6:31:45 AM UTC",FOX2337P3DL
REACHABLE,Managed,JKT-KPI-OTT-ASR9006,114.0.124.230,114.0.124.230,Cisco ASR 9006 Router,Completed,"May 27, 2022 3:21:55 AM UTC",7.3.2,01JKP218 - KPPTI Lt.5,"June 5, 2021 7:46:41 AM UTC",FOX2420PA8C
REACHABLE,Managed,JKT-KPI-P-NCS5K,114.0.8.1,114.0.8.1,Cisco NCS 5508,Completed with Warning,"June 23, 2021 12:59:54 PM UTC",7.3.2,01JKP218 - Jakarta KPPTI,"June 16, 2021 6:18:10 AM UTC",FGE22204HDY
REACHABLE,Managed,jkt-kpi-rr1-vrr-inp,114.0.0.83,114.0.0.83,Cisco IOS XRv 9000 Router,Completed with Warning,,7.2.2,01JKP218 - Jakarta KPPTI,"November 26, 2019 3:08:10 AM UTC",FCH2221V03F
REACHABLE,Managed,jkt-kpi-rr3-vrr-inp,202.152.175.23,202.152.175.23,Cisco IOS XRv 9000 Router,Completed with Warning,"May 27, 2022 3:12:01 AM UTC",7.5.2,Kppti-Jakarta,"November 26, 2019 3:08:10 AM UTC",FCH2222V2M3
REACHABLE,Managed,JKT-PGD-P-NCS5K,114.0.8.17,114.0.8.17,Cisco NCS 5508,Completed,"February 10, 2022 5:30:23 PM UTC",7.2.2,Jl.Kemang Sari Raya - Pondok Gede,"June 5, 2021 9:15:03 AM UTC",FGE22204HDZ
REACHABLE,Managed,LPG-UTG-P-NCS5K,114.0.8.128,114.0.8.128,Cisco NCS 5508,Completed,"February 10, 2022 6:27:13 PM UTC",7.3.2,10BKL002 - MSC INDOSAT JL Soekarno_Hatta 2nd Floor Kedaton Lampung,"June 5, 2021 6:45:18 AM UTC",FGE22144D8Z
REACHABLE,Managed,MDN-BCP-DIA-ASR9006,114.0.124.231,114.0.124.231,Cisco ASR 9006 Router,Completed,"July 19, 2022 10:06:31 AM UTC",7.3.2,05MDN038 - MSC BUNGA_CEMPAKA,"January 11, 2021 5:23:30 AM UTC",FOX2419P78F
REACHABLE,Managed,mdn-rr01-secondtier-vrr,124.195.96.14,124.195.96.14,Cisco IOS XRv 9000 Router,Completed,"July 7, 2022 6:55:14 AM UTC",6.3.3,05MDN051 Medan-Sumatera,"June 5, 2021 6:46:50 AM UTC",FCH2218V0BH
REACHABLE,Managed,mdn-sgi-dia-asr9006,114.0.124.244,114.0.124.244,Cisco ASR 9006 Router,Completed,"June 8, 2022 2:54:10 PM UTC",7.3.2,"""Medan Perintis Lt.6""","June 5, 2021 8:04:25 AM UTC",FOX2302PH3D
REACHABLE,Managed,mdn-sgi-nap-asr9006,114.0.124.245,114.0.124.245,Cisco ASR 9006 Router,Completed,"May 31, 2022 8:18:12 AM UTC",7.3.2,"""Medan Perintis Lt.6""","December 13, 2019 4:50:31 AM UTC",FOX2304P00R
REACHABLE,Managed,MDN-SGI-P-NCS5K,114.0.8.15,114.0.8.15,Cisco NCS 5508,Completed,"June 23, 2022 3:04:10 AM UTC",7.3.2,05MDN051 MSC Perintis - 6th floor,"June 5, 2021 6:50:27 AM UTC",FGE22204HDG
REACHABLE,Managed,MKS-KIM-P-NCS5K,114.0.8.22,114.0.8.22,Cisco NCS 5508,Completed,"February 10, 2022 6:15:09 PM UTC",7.3.2,28UPD007 MSC KIMA Lt.3,"June 5, 2021 6:51:55 AM UTC",FGE22204HDK
REACHABLE,Managed,mks-rr01-secondtier-vrr,124.195.96.177,124.195.96.177,Cisco IOS XRv 9000 Router,Completed,"July 7, 2022 6:55:35 AM UTC",6.3.3,28UPD007 Makassar ,"November 26, 2019 3:08:10 AM UTC",FCH2221V34H
REACHABLE,Managed,plb-rr01-secondtier-vrr,124.195.96.140,124.195.96.140,Cisco IOS XRv 9000 Router,Completed,"July 7, 2022 6:55:08 AM UTC",6.3.3,11PLG032 Palembang-Sumatera,"November 26, 2019 3:08:10 AM UTC",FCH2222V2N7
REACHABLE,Managed,PLG-A45-P-NCS5K,114.0.8.13,114.0.8.13,Cisco NCS 5508,Completed,"February 10, 2022 5:27:17 PM UTC",7.3.2,11PLG084 Jl. Angkatan 45 - Palembang,"November 26, 2019 3:08:10 AM UTC",FGE22144D2G
REACHABLE,Managed,PTK-AYN-P-NCS5K,114.0.124.241,114.0.124.241,Cisco NCS 5508,Completed,"February 10, 2022 6:15:08 PM UTC",7.2.2,16PTK070 MSC_Ahmad Yani_Pontianak,"November 26, 2019 3:08:10 AM UTC",FGE23035DWT
REACHABLE,Managed,PWK-AQDR-EN1-C516Z,114.1.198.92,114.1.198.92,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:26 AM UTC",7.5.2,03SUB174 ALQODIRI_SUB_TB WEST JAVA,"July 7, 2022 12:33:22 PM UTC",FOC2614K9QN
REACHABLE,Managed,PWK-BGSR-EN1-C516Z,114.1.198.54,114.1.198.54,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:26 AM UTC",7.3.1,03PWK166 BUNGURSARI_RAYA_PWK WEST JAVA,"September 9, 2021 6:02:07 PM UTC",FOC2529P6XV
REACHABLE,Managed,PWK-BING-EN1-C516Z,114.1.199.80,114.1.199.80,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:18 AM UTC",7.5.2,03SUB016 BINONG WEST JAVA,"May 11, 2022 7:59:09 PM UTC",FOC2615KZAA
REACHABLE,Managed,PWK-BKID-AN1-C5504,114.1.196.16,114.1.196.16,Cisco NCS 5504,Completed,"July 21, 2022 12:04:27 AM UTC",7.3.1,03PWK028 BKT_INDAH WEST JAVA,"August 28, 2021 8:01:25 PM UTC",FOX2516P5P1
REACHABLE,Managed,PWK-BLNK-EN1-C516Z,114.1.198.91,114.1.198.91,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:45 AM UTC",7.5.2,03SUB023 BLANAKAN_EP WEST JAVA,"July 7, 2022 7:48:48 PM UTC",FOC2615KYV4
REACHABLE,Managed,PWK-BTCK-EN1-C506Z,114.1.198.13,114.1.198.13,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:02 AM UTC",7.3.1,03PWK071 BENTENG_CAMPKA CENTRAL JAVA,"November 1, 2021 8:50:50 PM UTC",FOC2532N3XA
REACHABLE,Managed,PWK-CASM-EN1-C516Z,114.1.198.113,114.1.198.113,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:25 AM UTC",7.5.2,603074 CIASEM1_ST WEST JAVA,"July 7, 2022 7:58:38 AM UTC",FOC2614K9NV
REACHABLE,Managed,PWK-CBNI-EN1-C506Z,114.1.198.14,114.1.198.14,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:01 AM UTC",7.3.2,03PWK102_CIBENING_PL PURWAKARTA WEST JAVA,"November 28, 2021 9:13:16 AM UTC",FOC2522P2KV
REACHABLE,Managed,PWK-CBSB-EN1-C506Z,114.1.198.60,114.1.198.60,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:11 AM UTC",7.3.1,03PWK076 CIBATU_SBG_TB WEST JAVA,"August 4, 2021 3:05:29 AM UTC",FOC2522NGFZ
REACHABLE,Managed,PWK-CBXL-EN1-C506Z,114.1.198.15,114.1.198.15,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:05 AM UTC",7.3.1,03PWK094 CIBATU_XL WEST JAVA,"April 1, 2021 10:52:31 PM UTC",FOC2503PGBP
REACHABLE,Managed,PWK-CEJR-EN1-C516Z,114.1.199.75,114.1.199.75,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:43 AM UTC",7.3.1,03PWK009 CECENJTLHR WEST JAVA,"September 29, 2021 5:04:53 PM UTC",FOC2528N97J
REACHABLE,Managed,PWK-CIJY-EN1-C516Z,114.1.198.61,114.1.198.61,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:33 AM UTC",7.3.1,03PWK163_CIJAYA_PWK PURWAKARTA WEST JAVA,"October 20, 2021 11:31:40 AM UTC",FOC2536N3XR
REACHABLE,Managed,PWK-CISM-EN1-C516Z,114.1.199.79,114.1.199.79,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:42 AM UTC",7.5.2,03SUB019 CIASEM WEST JAVA,"May 18, 2022 3:49:15 AM UTC",FOC2615KZ8T
REACHABLE,Managed,PWK-CKPO-EN1-C506Z,114.1.198.85,114.1.198.85,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:04:03 AM UTC",7.5.2,03PWK145 CIKOPO_PWK_PL WEST JAVA,"May 25, 2022 9:53:18 PM UTC",FOC2551P4XC
REACHABLE,Managed,PWK-CKPY-AN1-C5504,114.1.196.15,114.1.196.15,Cisco NCS 5504,Completed,"July 21, 2022 12:03:33 AM UTC",7.3.1,03PWK013 CIKUMPAY WEST JAVA,"October 6, 2021 4:48:20 AM UTC",FOX2344P9XR
REACHABLE,Managed,PWK-CLMY-EN1-C516Z,114.1.198.89,114.1.198.89,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:29 AM UTC",7.5.2,03KRW643 CILAMAYAGIRANG_TB WEST JAVA,"July 7, 2022 7:45:29 PM UTC",FOC2614KA0D
REACHABLE,Managed,PWK-CLNC-EN1-C516Z,114.1.198.71,114.1.198.71,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:04:03 AM UTC",7.3.2,03PWK086 CILEUNCA_PL PURWAKARTA WEST JAVA ,"February 8, 2022 12:27:24 PM UTC",FOC2552NADH
REACHABLE,Managed,PWK-CLWP-EN1-C516Z,114.1.198.65,114.1.198.65,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:04:04 AM UTC",7.3.2,03PWK092 CILALAWI_PL PURWAKARTA WEST JAVA ,"January 11, 2022 4:20:27 PM UTC",FOC2547N484
REACHABLE,Managed,PWK-CMNG-EN1-C516Z,114.1.198.50,114.1.198.50,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:31 AM UTC",7.3.1,03PWK101 CIMAUNG_NEW CENTRAL JAVA,"August 4, 2021 3:03:03 AM UTC",FOC2525NNXP
REACHABLE,Managed,PWK-CMUG-EN1-C506Z,114.1.198.43,114.1.198.43,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:00 AM UTC",7.3.1,03PWK101 CIMAUNG_NEW PURWAKARTA WEST_JAVA,"July 16, 2021 5:38:10 PM UTC",FOC2503PGDB
REACHABLE,Managed,PWK-CNTT-EN1-C516Z,114.1.198.67,114.1.198.67,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:04:05 AM UTC",7.3.2,03PWK020 CIANTING_TIMUR PURWAKARTA WEST JAVA ,"January 18, 2022 2:17:32 PM UTC",FOC2547N44L
REACHABLE,Managed,PWK-CPDY-EN1-C55A2,114.1.198.23,114.1.198.23,Cisco NCS 55A2-MOD-S,Completed,"July 21, 2022 12:02:17 AM UTC",7.3.1,03SUB101 CIPEUNDEY WEST JAVA,"June 25, 2021 8:14:38 PM UTC",FOC2503R07D
REACHABLE,Managed,PWK-CPKS-EN1-C506Z,114.1.198.12,114.1.198.12,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:04 AM UTC",7.3.1,03PWK158 CAMPAKASARI_PWK WEST JAVA,"September 22, 2021 6:39:45 PM UTC",FOC2532N3XZ
REACHABLE,Managed,PWK-CPPL-EN1-C506Z,114.1.198.17,114.1.198.17,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:02 AM UTC",7.3.1,03SUB101 CIPENDEY_PL WEST JAVA,"September 8, 2021 10:28:35 PM UTC",FOC2522NGGY
REACHABLE,Managed,PWK-CPRS-EN1-C506Z,114.1.198.16,114.1.198.16,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:02 AM UTC",7.3.1,03PWK160 CIPARUNGSARI_PWK WEST JAVA,"September 10, 2021 4:23:55 PM UTC",FOC2522NGGJ
REACHABLE,Managed,PWK-CRRD-EN1-C516Z,114.1.198.40,114.1.198.40,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:37 AM UTC",7.3.1,03SUB083 CURUNGRENDENG_PL WEST JAVA,"April 27, 2021 5:55:39 PM UTC",FOC2506P4J4
REACHABLE,Managed,PWK-CSMB-EN1-C516Z,114.1.198.73,114.1.198.73,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:03 AM UTC",7.5.2,03PWK047 CISOMANGBRT PURWAKARTA WJRO,"May 24, 2022 8:08:08 AM UTC",FOC2615KZBV
REACHABLE,Managed,PWK-CSPK-EN1-C506Z,114.1.198.42,114.1.198.42,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:01 AM UTC",7.3.1,03PWK149 CEMPAKA_SARI_PWK_TB PURWAKARTA WEST_JAVA,"July 16, 2021 5:51:57 PM UTC",FOC2503PG7N
REACHABLE,Managed,PWK-CSRH-EN1-C516Z,114.1.198.52,114.1.198.52,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:24 AM UTC",7.3.1,03PWK024 CISEUREUH CENTRAL JAVA,"September 4, 2021 4:47:18 PM UTC",FOC2506P4JM
REACHABLE,Managed,PWK-CSSB-EN1-C516Z,114.1.198.41,114.1.198.41,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:49 AM UTC",7.3.1,03SUB052 CISAAT_SBNG WEST JAVA,"May 20, 2021 9:05:22 AM UTC",FOC2506P4QB
REACHABLE,Managed,PWK-CTLG-EN1-C506Z,114.1.198.44,114.1.198.44,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:21 AM UTC",7.3.1,03SUB034 CITALANG PURWAKARTA WEST_JAVA,"July 17, 2021 1:51:01 PM UTC",FOC2503PG2M
REACHABLE,Managed,PWK-DJJN-EN1-C516Z,114.1.198.51,114.1.198.51,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:36 AM UTC",7.3.1,03PWK038 DJAJAN_PWK_TB CENTRAL JAVA,"September 8, 2021 8:43:02 AM UTC",FOC2525NNX5
REACHABLE,Managed,PWK-DKUH-EN1-C506Z,114.1.198.81,114.1.198.81,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:03:58 AM UTC",7.3.2,03SUB186 DUKUH_SUB CENTRAL JAVA,"February 9, 2022 6:11:48 PM UTC",FOC2544NDYK
REACHABLE,Managed,PWK-DRGN-EN1-C55A2,114.1.198.27,114.1.198.27,Cisco NCS 55A2-MOD-S,Completed,"July 21, 2022 12:03:02 AM UTC",7.3.1,03PWK007 DARANGDAN WEST JAVA,"July 22, 2021 8:55:52 PM UTC",FOC2517R1JZ
REACHABLE,Managed,PWK-GDSR-EN1-C506Z,114.1.198.83,114.1.198.83,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:04:12 AM UTC",7.5.2,03SUB047 GANDASARI_TB WEST JAVA,"May 13, 2022 11:49:40 PM UTC",FOC2551N41S
REACHABLE,Managed,PWK-HRGS-EN1-C5504,114.1.198.18,114.1.198.18,Cisco NCS 5504,Completed,"July 21, 2022 12:04:58 AM UTC",7.3.2,03IND007 HAURGEULIS WEST JAVA,"November 29, 2021 10:17:13 PM UTC",FOX2440P7D7
REACHABLE,Managed,PWK-IDRM-EN1-C506Z,114.1.198.76,114.1.198.76,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:03:51 AM UTC",7.3.2,03PWK178 INDORAMA_PWK CENTRAL JAVA,"February 10, 2022 11:41:42 AM UTC",FOC2546N937
REACHABLE,Managed,PWK-JAH-CN3-C9922,114.1.198.1,114.1.198.1,Cisco ASR 9922 Router,Completed,"March 25, 2022 10:46:11 AM UTC",7.3.2,03PWK006 JL. WISMA WADUKSTASIUN BUMI JATILUHUR CIMUMPUT STASIUN,"November 11, 2021 7:37:24 AM UTC",FOX2502P59B
REACHABLE,Managed,PWK-JAH-CN4-C9922,114.1.198.2,114.1.198.2,Cisco ASR 9922 Router,Completed,"July 7, 2022 12:06:07 AM UTC",7.3.2,03PWK006 JL. WISMA WADUKSTASIUN BUMI JATILUHUR CIMUMPUT STASIUN,"November 11, 2021 7:43:50 AM UTC",FOX2505P7T1
REACHABLE,Managed,pwk-jah-dia-asr9922,114.0.124.243,114.0.124.243,Cisco ASR 9922 Router,Completed,"May 27, 2022 3:17:35 AM UTC",7.3.2,03PWK006 - Jatiluhur,"June 5, 2021 8:01:51 AM UTC",FOX2247P5NF
REACHABLE,Managed,PWK-JAH-P-NCS5K,114.0.8.38,114.0.8.38,Cisco NCS 5508,Completed,"July 20, 2022 10:12:27 PM UTC",7.3.2,01JKP218 - Jatiluhur,"June 22, 2021 9:55:52 AM UTC",FGE22204HE7
REACHABLE,Managed,PWK-JTBR-EN1-C506Z,114.1.198.82,114.1.198.82,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:04:19 AM UTC",7.3.2,03SUB185 JATIBARU_SUB CENTRAL JAVA,"April 12, 2022 2:26:35 PM UTC",FOC2551P4XF
REACHABLE,Managed,PWK-JTLH-EN1-C55A2,114.1.198.26,114.1.198.26,Cisco NCS 55A2-MOD-S,Completed,"July 21, 2022 12:05:30 AM UTC",7.3.2,03PWK006 JATILUHUR WEST JAVA,"March 23, 2022 12:12:24 AM UTC",FOC2435R10U
REACHABLE,Managed,PWK-JTLH-EN3-C516Z,114.1.199.82,114.1.199.82,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:28 AM UTC",7.5.2,03PWK006 JATILUHUR_EN3 WEST JAVA,"June 23, 2022 2:17:10 PM UTC",FOC2614K9YK
REACHABLE,Managed,PWK-KDWG-EN1-C516Z,114.1.198.88,114.1.198.88,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:28 AM UTC",7.5.2,03KRW241 KEDUNGWUNGU_BRT_GH WEST JAVA,"July 8, 2022 8:59:27 AM UTC",FOC2615KZ6D
REACHABLE,Managed,PWK-KLJT-EN1-C516Z,114.1.198.95,114.1.198.95,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 21, 2022 12:04:21 AM UTC",7.5.2,603101w KALIJATI1_CM PURWAKARTA WJRO,"July 16, 2022 3:27:27 PM UTC",FOC2614K9NB
REACHABLE,Managed,PWK-KPDS-EN1-C516Z,114.1.198.38,114.1.198.38,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:27 AM UTC",7.3.1,03PWK025 KIARAPEDES WEST JAVA,"May 18, 2021 5:19:55 PM UTC",FOC2528N977
REACHABLE,Managed,PWK-KPHM-EN1-C506Z,114.1.198.46,114.1.198.46,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 21, 2022 12:02:00 AM UTC",7.3.1,03PWK156_KAPTEN_HALIM_PWK PURWAKARTA WEST JAVA,"August 4, 2021 2:54:49 AM UTC",FOC2522P2LP
REACHABLE,Managed,PWK-KRMT-EN1-C516Z,114.1.198.57,114.1.198.57,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 21, 2022 12:02:27 AM UTC",7.3.1,03PWK050_KOLRAHMAT_PWK PURWAKARTA WEST JAVA,"October 26, 2021 5:17:58 AM UTC",FOC2536N3RJ
